Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Purchase_Date,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Sales_Channel,Region,Weekday,Month,Quarter,Year,Cost_Price,Revenue,Profit,Margin
a7b7a15b,Matthew Garcia,Female,39,Regular,28-04-2025,Sports,9,849,7641,UPI,In-Store,North,Monday,4,2,2025,717,7637,1179,0.15
b83fc9c0,Madeline Lin,Other,62,New,08-11-2023,Home Appliances,4,2456,9824,Credit Card,Online,West,Wednesday,11,4,2023,1974,9823,1926,0.2
fee80fae,Joan Burns,Other,40,New,31-10-2024,Sports,4,2430,9720,Cash,In-Store,West,Thursday,10,4,2024,2012,9719,1669,0.17
ff5e5dd2,Thomas Curtis,Other,36,Regular,27-01-2024,Clothing,4,3594,14376,Credit Card,In-Store,North,Saturday,1,1,2024,2182,14375,5648,0.39
f00edee5,Carlos Smith,Male,48,Regular,12-02-2025,Books,8,1572,12576,Debit Card,In-Store,North,Wednesday,2,1,2025,1301,12580,2174,0.17
47ceaf5a,Hunter Maldonado,Other,32,Regular,05-01-2024,Electronics,5,2936,14680,Cash,Online,South,Friday,1,1,2024,2051,14679,4423,0.3
e082674c,Dr. Timothy Smith PhD,Female,55,Regular,16-05-2023,Books,3,4871,14613,Wallet,App,South,Tuesday,5,2,2023,3044,14613,5482,0.38
a545f85a,Crystal Perry,Other,50,Premium,05-02-2025,Beauty,1,4402,4402,Debit Card,In-Store,West,Wednesday,2,1,2025,3229,4402,1173,0.27
e270647c,William Young,Male,27,Regular,22-04-2025,Sports,9,4892,44028,Wallet,App,West,Tuesday,4,2,2025,3496,44029,12562,0.29
2560f9bf,Monica Martinez,Male,34,Premium,23-11-2023,Home Appliances,10,3144,31440,Cash,App,South,Thursday,11,4,2023,2749,31441,3949,0.13
0417e4a3,Dustin Carter,Male,52,Premium,10-04-2024,Groceries,6,3656,21936,Debit Card,Online,East,Wednesday,4,2,2024,2812,21938,5066,0.23
37346a1a,Shawn Harrison,Female,58,Premium,26-03-2025,Electronics,5,4461,22305,Debit Card,In-Store,South,Wednesday,3,1,2025,3759,22305,3511,0.16
b38c5ebd,Rebecca Fox,Other,42,New,28-06-2023,Sports,2,2401,4802,Debit Card,Online,East,Wednesday,6,2,2023,1811,4803,1182,0.25
6ce4ee74,Kathleen Jimenez,Female,28,Regular,22-04-2025,Beauty,4,1067,4268,Wallet,In-Store,South,Tuesday,4,2,2025,903,4268,655,0.15
3f9e5c67,Joe Chapman,Female,45,Premium,04-07-2023,Books,9,1619,14571,Cash,In-Store,West,Tuesday,7,3,2023,1132,14574,4382,0.3
971f88d6,April Alvarez,Male,54,New,05-08-2024,Electronics,3,4670,14010,Cash,Online,West,Monday,8,3,2024,3950,14009,2159,0.15
380d9b6c,Lauren Alexander,Other,65,New,22-11-2024,Home Appliances,9,2094,18846,Credit Card,In-Store,North,Friday,11,4,2024,1703,18843,3515,0.19
ec4bbb13,Haley Mathews,Other,33,Regular,12-01-2025,Electronics,5,1708,8540,Credit Card,App,North,Sunday,1,1,2025,1405,8541,1517,0.18
d6b9e8c3,Robert Romero,Other,64,Premium,02-03-2025,Books,3,277,831,Credit Card,In-Store,North,Sunday,3,1,2025,179,831,295,0.35
1757cced,Kristy Mccarthy,Female,42,New,27-01-2025,Clothing,8,4116,32928,Debit Card,Online,East,Monday,1,1,2025,3050,32925,8528,0.26
34c1fbd9,Jeffrey Jones,Male,55,Regular,27-06-2024,Clothing,6,2830,16980,Cash,Online,East,Thursday,6,2,2024,2352,16978,2867,0.17
066bfa9b,Justin Dalton,Male,35,Premium,03-02-2024,Beauty,1,1854,1854,Credit Card,App,West,Saturday,2,1,2024,1536,1854,318,0.17
03bb7dcb,Nicolas Watson,Female,29,New,10-08-2024,Home Appliances,7,4592,32144,Cash,In-Store,East,Saturday,8,3,2024,2972,32142,11336,0.35
ca8b58e8,Sarah Walton,Female,56,New,16-01-2025,Home Appliances,7,1854,12978,Credit Card,Online,East,Thursday,1,1,2025,1306,12977,3833,0.3
5f4ab82a,Matthew Reed,Female,34,Regular,30-05-2024,Clothing,9,2918,26262,UPI,App,South,Thursday,5,2,2024,1951,26266,8709,0.33
d96dad91,Matthew Berry,Other,50,Premium,21-06-2023,Clothing,2,4272,8544,Cash,In-Store,West,Wednesday,6,2,2023,2944,8545,2656,0.31
436221f1,Sandra Baker,Male,56,New,14-02-2025,Electronics,10,2523,25230,Wallet,App,East,Friday,2,1,2025,2158,25228,3650,0.14
db8ceb29,Peter Ochoa,Female,23,Premium,14-06-2024,Beauty,6,208,1248,Credit Card,Online,North,Friday,6,2,2024,184,1246,144,0.12
3ba5afe6,April Brooks,Other,45,Regular,22-08-2023,Clothing,1,4094,4094,Wallet,In-Store,South,Tuesday,8,3,2023,3490,4094,604,0.15
c3978567,Jessica Ford,Female,57,Regular,04-11-2024,Groceries,10,3587,35870,Wallet,App,East,Monday,11,4,2024,2876,35869,7105,0.2
cc3ad783,Carolyn Lopez,Other,46,Regular,14-10-2024,Home Appliances,6,4559,27354,UPI,Online,East,Monday,10,4,2024,4031,27353,3166,0.12
b3c71a58,Bonnie Rowland,Female,51,Premium,02-12-2024,Groceries,7,4421,30947,Wallet,Online,South,Monday,12,4,2024,2927,30946,10457,0.34
6ae30d23,Bianca Allen,Other,52,Premium,12-07-2023,Sports,8,2763,22104,Cash,App,North,Wednesday,7,3,2023,1946,22105,6538,0.3
22a95ada,Lisa Duran,Female,29,Regular,29-09-2023,Clothing,7,4714,32998,Debit Card,Online,West,Friday,9,3,2023,3172,33000,10797,0.33
7a505103,Alyssa Newman,Other,59,Premium,12-05-2025,Clothing,7,1710,11970,Credit Card,Online,North,Monday,5,2,2025,1103,11967,4249,0.36
9329f46e,Brian Spencer,Other,40,Premium,16-12-2024,Electronics,6,3688,22128,Cash,App,North,Monday,12,4,2024,2456,22128,7391,0.33
9cb7e288,David Martinez,Other,47,Regular,09-12-2023,Groceries,3,173,519,UPI,App,North,Saturday,12,4,2023,111,518,184,0.36
21085d4d,Rebecca Mckinney,Female,38,Regular,30-11-2024,Sports,8,2286,18288,Wallet,App,West,Saturday,11,4,2024,1860,18288,3404,0.19
de39adfe,Marissa Moreno,Female,34,Regular,25-02-2024,Clothing,4,4356,17424,Cash,App,East,Sunday,2,1,2024,2835,17425,6084,0.35
9a9defa6,Joyce Delgado,Other,31,Regular,05-03-2025,Electronics,6,2492,14952,UPI,In-Store,South,Wednesday,3,1,2025,2069,14953,2541,0.17
9ca9979e,John Torres,Female,43,Premium,16-03-2024,Electronics,3,3298,9894,Cash,Online,East,Saturday,3,1,2024,2235,9895,3191,0.32
8c23f442,James Mason,Other,34,New,22-01-2025,Electronics,8,3289,26312,Cash,App,West,Wednesday,1,1,2025,2548,26315,5928,0.23
1c49e1f4,Jo Flores,Other,39,Regular,21-03-2025,Books,9,3604,32436,Wallet,App,East,Friday,3,1,2025,2498,32437,9956,0.31
7b9ebe06,Kayla Mullen,Female,20,Premium,08-06-2024,Groceries,6,4478,26868,Wallet,Online,West,Saturday,6,2,2024,3304,26870,7048,0.26
431e5aba,Erica Tapia,Female,34,Regular,18-03-2025,Beauty,5,921,4605,Credit Card,In-Store,East,Tuesday,3,1,2025,725,4606,982,0.21
406b126d,Victor Stanley,Male,45,Premium,03-01-2025,Clothing,8,1415,11320,Wallet,Online,West,Friday,1,1,2025,1180,11323,1886,0.17
f4828853,Brandon Barnes MD,Other,51,New,21-03-2024,Clothing,8,1472,11776,Wallet,App,North,Thursday,3,1,2024,1217,11778,2040,0.17
719128a5,Francisco Jones,Female,63,Premium,13-04-2025,Home Appliances,5,769,3845,Credit Card,In-Store,North,Sunday,4,2,2025,641,3847,643,0.17
0107c24b,Terri Hicks,Male,57,Premium,17-09-2024,Clothing,6,1533,9198,UPI,Online,North,Tuesday,9,3,2024,1055,9196,2865,0.31
bd873bef,Charles Park,Male,47,New,11-02-2024,Electronics,6,2213,13278,Wallet,App,West,Sunday,2,1,2024,1339,13278,5243,0.39
3f47510a,Susan Luna,Male,36,New,14-03-2024,Groceries,5,3946,19730,Wallet,In-Store,East,Thursday,3,1,2024,3369,19729,2885,0.15
73f53335,Haley Terry,Female,52,Premium,17-04-2024,Electronics,5,3275,16375,UPI,Online,West,Wednesday,4,2,2024,2832,16376,2214,0.14
98c223cd,Thomas Arnold,Other,36,New,11-05-2024,Beauty,2,3034,6068,Wallet,Online,North,Saturday,5,2,2024,1964,6068,2141,0.35
e823eb2e,Amber Lozano,Other,26,New,05-09-2024,Clothing,8,2996,23968,UPI,In-Store,East,Thursday,9,3,2024,2260,23968,5889,0.25
a8f5944f,John Paul,Female,39,New,28-05-2024,Electronics,2,3972,7944,Wallet,App,South,Tuesday,5,2,2024,2906,7944,2133,0.27
a661f6c3,Jennifer Mccoy,Male,29,New,13-11-2024,Groceries,10,2313,23130,Debit Card,In-Store,East,Wednesday,11,4,2024,1404,23131,9086,0.39
7de59cf9,Danielle Rodriguez,Female,37,Regular,20-03-2025,Sports,2,2880,5760,Cash,App,North,Thursday,3,1,2025,2028,5760,1703,0.3
b31f1397,Thomas Johnson,Other,51,Regular,20-10-2023,Electronics,8,1182,9456,Credit Card,App,East,Friday,10,4,2023,885,9455,2378,0.25
d26b23e1,Robert Woods,Female,20,Regular,02-04-2025,Beauty,1,204,204,Cash,App,South,Wednesday,4,2,2025,159,204,45,0.22
22092c97,Kevin Johnson,Female,23,Premium,23-11-2023,Sports,1,4681,4681,Cash,Online,South,Thursday,11,4,2023,4165,4681,517,0.11
0ad507be,Stephen Miller,Female,55,Premium,26-12-2023,Home Appliances,2,453,906,Debit Card,App,North,Tuesday,12,4,2023,333,907,240,0.26
6a12ac02,Amber Moore,Other,34,Premium,12-01-2025,Home Appliances,3,238,714,Cash,App,West,Sunday,1,1,2025,179,713,175,0.25
e710c82f,Steven Henderson,Female,38,Regular,06-02-2025,Groceries,3,109,327,Credit Card,App,East,Thursday,2,1,2025,96,326,37,0.11
d370be99,Charles White,Other,61,Premium,26-08-2024,Clothing,9,2750,24750,Cash,App,South,Monday,8,3,2024,2300,24753,4055,0.16
a600fb84,Carly Rose,Female,62,New,30-08-2023,Groceries,4,2595,10380,UPI,App,East,Wednesday,8,3,2023,1722,10379,3489,0.34
c677d33b,John Lawson,Male,42,Regular,12-05-2025,Groceries,7,2176,15232,UPI,Online,North,Monday,5,2,2025,1765,15229,2874,0.19
d1ca5c62,Victor Hess,Female,33,Premium,28-07-2023,Sports,8,882,7056,Debit Card,In-Store,West,Friday,7,3,2023,579,7052,2420,0.34
80319b7d,Jacob Williams,Female,61,New,15-01-2025,Electronics,10,1748,17480,Debit Card,Online,East,Wednesday,1,1,2025,1461,17480,2874,0.16
8f58d625,Kathryn Hoffman,Other,45,Premium,22-10-2024,Clothing,2,4986,9972,UPI,Online,South,Tuesday,10,4,2024,3695,9971,2581,0.26
3929dd9f,Stephanie Mcdowell,Male,48,New,18-06-2024,Sports,1,1406,1406,UPI,App,South,Tuesday,6,2,2024,1055,1406,351,0.25
13a63428,Steve Greene,Male,41,Premium,03-09-2023,Clothing,9,3722,33498,Credit Card,In-Store,North,Sunday,9,3,2023,2410,33500,11809,0.35
af76b4c1,Jacob Davis,Other,41,Regular,09-02-2025,Electronics,7,766,5362,UPI,In-Store,North,Sunday,2,1,2025,500,5364,1865,0.35
743a1bf0,Sheila Marshall,Male,64,Premium,16-08-2024,Clothing,7,2977,20839,Cash,App,East,Friday,8,3,2024,2358,20839,4333,0.21
1f6420ab,Gregory Robinson,Female,33,Regular,05-04-2025,Sports,2,3367,6734,Debit Card,In-Store,North,Saturday,4,2,2025,2449,6734,1837,0.27
a9bcb423,Travis Monroe,Other,22,New,09-05-2024,Home Appliances,9,4313,38817,Wallet,Online,East,Thursday,5,2,2024,3108,38821,10849,0.28
a389273d,Scott Smith,Female,31,New,27-10-2023,Clothing,6,623,3738,UPI,Online,South,Friday,10,4,2023,401,3741,1332,0.36
e1fa085a,Rachel Thomas,Other,52,Regular,08-08-2024,Groceries,10,1975,19750,Credit Card,In-Store,North,Thursday,8,3,2024,1572,19747,4031,0.2
e957200c,Stephen Joyce,Male,30,Regular,28-04-2025,Sports,9,497,4473,UPI,App,North,Monday,4,2,2025,319,4470,1601,0.36
e6b2fef0,Elizabeth Stewart,Male,31,Regular,16-02-2025,Groceries,8,3602,28816,Cash,App,East,Sunday,2,1,2025,2500,28818,8822,0.31
105ab78a,Carolyn Reynolds,Female,54,Regular,05-06-2024,Home Appliances,1,849,849,Wallet,App,East,Wednesday,6,2,2024,685,849,165,0.19
c2e7a282,Jessica Hartman,Female,59,New,09-11-2023,Books,8,1095,8760,UPI,In-Store,West,Thursday,11,4,2023,926,8761,1356,0.15
854b5a83,Katherine Dorsey,Male,31,Regular,31-03-2025,Books,8,3893,31144,UPI,App,South,Monday,3,1,2025,2632,31148,10088,0.32
70211737,Eric Love,Male,40,Regular,05-02-2025,Beauty,4,1048,4192,Wallet,App,North,Wednesday,2,1,2025,908,4192,561,0.13
c4d05197,Michael Higgins,Female,60,Regular,19-09-2023,Sports,9,4255,38295,Wallet,Online,North,Tuesday,9,3,2023,3717,38297,4844,0.13
886dc519,Matthew Harper,Female,29,Premium,18-07-2024,Beauty,6,4960,29760,Cash,App,West,Thursday,7,3,2024,3270,29761,10143,0.34
4521c251,Victoria Mckinney,Female,53,New,05-06-2023,Groceries,4,1184,4736,Credit Card,App,South,Monday,6,2,2023,987,4737,788,0.17
3949f978,Diana Strickland,Male,35,Premium,16-10-2023,Groceries,8,419,3352,Debit Card,In-Store,South,Monday,10,4,2023,261,3351,1262,0.38
82334251,Robert Fisher,Male,19,Regular,18-07-2023,Electronics,9,4868,43812,Wallet,Online,East,Tuesday,7,3,2023,3541,43815,11945,0.27
122bd1b0,Robert Delgado Jr.,Male,38,New,17-11-2023,Sports,2,2865,5730,Cash,App,North,Friday,11,4,2023,2210,5730,1309,0.23
12b80bd9,Lindsey Simpson,Other,33,Premium,27-12-2024,Electronics,8,283,2264,Debit Card,Online,South,Friday,12,4,2024,186,2268,780,0.34
3a3db26b,Elizabeth Morris DDS,Female,50,Regular,06-05-2025,Electronics,10,1056,10560,Debit Card,Online,South,Tuesday,5,2,2025,860,10562,1960,0.19
c5f9f2e6,Carl Garcia,Male,50,Premium,13-11-2024,Home Appliances,5,278,1390,Debit Card,App,East,Wednesday,11,4,2024,189,1389,445,0.32
04313dd6,Sierra Rivas,Other,65,New,29-05-2024,Sports,10,3537,35370,Wallet,Online,South,Wednesday,5,2,2024,2260,35365,12761,0.36
5dc86744,Gregory Walker,Female,52,Premium,25-03-2025,Home Appliances,8,3699,29592,Wallet,App,East,Tuesday,3,1,2025,3132,29590,4530,0.15
b674d852,Tina Jacobs,Female,28,New,05-07-2023,Electronics,2,4359,8718,UPI,Online,East,Wednesday,7,3,2023,2998,8717,2721,0.31
e8e29d32,Anna Allen,Other,61,Regular,04-07-2024,Electronics,10,4088,40880,Cash,In-Store,East,Thursday,7,3,2024,3038,40876,10494,0.26
70715ba0,Kelsey Fisher,Female,33,Regular,15-03-2024,Books,1,3743,3743,Wallet,Online,West,Friday,3,1,2024,3290,3743,453,0.12
1e47320d,Allison Watson,Female,20,Regular,08-09-2024,Clothing,8,814,6512,Cash,In-Store,South,Sunday,9,3,2024,492,6514,2582,0.4
4b8abc4b,Jennifer Martinez,Male,53,New,11-09-2023,Groceries,8,4389,35112,Debit Card,App,South,Monday,9,3,2023,3035,35112,10834,0.31
bd5ca0a8,Robert Davis,Male,57,Premium,17-08-2024,Groceries,7,4289,30023,Debit Card,App,West,Saturday,8,3,2024,2820,30020,10279,0.34
ec9a76bf,Charles Wilcox,Female,31,Regular,14-10-2023,Books,9,2995,26955,Credit Card,App,West,Saturday,10,4,2023,2499,26951,4463,0.17
cd1697ec,Richard Hester,Male,64,Premium,26-08-2024,Home Appliances,4,1158,4632,Debit Card,In-Store,East,Monday,8,3,2024,989,4633,675,0.15
68773fc2,James Buckley,Other,61,New,18-11-2023,Sports,4,2185,8740,Credit Card,App,South,Saturday,11,4,2023,1706,8742,1919,0.22
52c73aad,Stuart Russell,Male,37,New,22-05-2023,Beauty,5,2190,10950,Debit Card,In-Store,North,Monday,5,2,2023,1729,10949,2302,0.21
24cc1904,Danielle Edwards,Other,27,Premium,18-03-2025,Clothing,6,3452,20712,UPI,Online,South,Tuesday,3,1,2025,2480,20713,5835,0.28
52517776,Heather Brown,Female,53,Premium,26-10-2024,Beauty,2,1989,3978,Debit Card,Online,South,Saturday,10,4,2024,1620,3979,739,0.19
4aca1a7a,John Garrison,Male,39,Premium,30-04-2025,Books,1,4305,4305,Debit Card,App,South,Wednesday,4,2,2025,3633,4305,672,0.16
7694cf5d,Ashley Morris,Male,45,Regular,28-01-2025,Electronics,3,1451,4353,Debit Card,App,West,Tuesday,1,1,2025,904,4354,1643,0.38
81c5b844,Kimberly Meyer,Other,30,Regular,03-02-2025,Sports,2,4893,9786,Cash,Online,East,Monday,2,1,2025,3031,9786,3723,0.38
d0240080,Johnny Medina,Female,62,New,22-04-2024,Electronics,7,1482,10374,Debit Card,Online,South,Monday,4,2,2024,1182,10376,2105,0.2
4fa9eef2,Allen Hicks,Female,37,Premium,30-04-2025,Books,2,2203,4406,Cash,Online,South,Wednesday,4,2,2025,1579,4407,1248,0.28
19f2324f,Briana Pope,Other,29,New,02-10-2024,Books,6,124,744,Cash,App,South,Wednesday,10,4,2024,79,743,269,0.36
0a7c7bdc,Cindy Hill,Female,42,Premium,31-10-2023,Sports,10,4130,41300,Wallet,Online,West,Tuesday,10,4,2023,2632,41300,14983,0.36
d4006494,Victoria Harper,Other,49,New,13-07-2023,Electronics,2,604,1208,UPI,Online,North,Thursday,7,3,2023,475,1208,259,0.21
79f0ece7,Tracy Gonzalez,Female,46,Regular,18-05-2023,Electronics,9,1591,14319,UPI,Online,East,Thursday,5,2,2023,1148,14323,3992,0.28
e1e259bf,Kathryn Rice,Other,52,Premium,23-01-2024,Electronics,7,4136,28952,Wallet,App,East,Tuesday,1,1,2024,2675,28952,10225,0.35
ecce7ef4,Christine Sullivan,Other,36,Premium,24-01-2024,Groceries,2,4606,9212,Wallet,In-Store,North,Wednesday,1,1,2024,3268,9212,2675,0.29
45ab3626,David Forbes,Female,50,Premium,17-09-2023,Beauty,8,889,7112,Credit Card,In-Store,East,Sunday,9,3,2023,694,7115,1566,0.22
4e427552,Nicholas Norton,Female,36,Regular,16-03-2025,Sports,1,3491,3491,Debit Card,Online,East,Sunday,3,1,2025,3116,3491,376,0.11
e7fbee85,Angela Simmons,Female,21,Premium,10-09-2023,Electronics,9,3822,34398,Debit Card,App,South,Sunday,9,3,2023,3057,34398,6883,0.2
907df6c2,Heather Hayes,Male,44,Regular,08-02-2024,Sports,7,2600,18200,UPI,In-Store,West,Thursday,2,1,2024,2292,18199,2158,0.12
22f651e5,Elaine Caldwell,Female,33,Regular,15-06-2024,Books,6,3023,18138,Wallet,Online,West,Saturday,6,2,2024,2005,18140,6108,0.34
909f6e87,Michael Davis,Female,46,New,27-04-2025,Beauty,7,1202,8414,UPI,Online,East,Sunday,4,2,2025,856,8414,2423,0.29
07a45bb8,Dr. Ryan James,Male,23,New,26-10-2023,Home Appliances,5,2804,14020,UPI,App,East,Thursday,10,4,2023,1734,14019,5350,0.38
f954ec53,Kelsey Mosley,Male,24,Premium,20-01-2024,Books,5,4815,24075,Cash,In-Store,North,Saturday,1,1,2024,4063,24074,3761,0.16
3ed67c06,Christopher Obrien,Other,18,New,01-12-2023,Electronics,6,204,1224,UPI,In-Store,North,Friday,12,4,2023,128,1226,461,0.38
66eef2ac,James Anderson,Female,42,Regular,17-09-2023,Sports,1,723,723,Debit Card,App,East,Sunday,9,3,2023,455,723,268,0.37
b9498052,Robert Davis,Male,51,New,29-10-2024,Home Appliances,10,1834,18340,Wallet,Online,East,Tuesday,10,4,2024,1346,18343,4887,0.27
92220be0,Dr. Jacqueline Williams DDS,Female,37,Premium,24-06-2023,Groceries,10,4777,47770,UPI,Online,South,Saturday,6,2,2023,3079,47775,16985,0.36
d901cc4f,Steven Morris,Other,52,Premium,25-11-2024,Clothing,6,4479,26874,Credit Card,Online,West,Monday,11,4,2024,2870,26874,9656,0.36
bf6703c1,Christine Gibbs,Female,36,Premium,06-05-2025,Beauty,4,2277,9108,Debit Card,In-Store,West,Tuesday,5,2,2025,2013,9109,1057,0.12
d40ec9c1,Shawn Cohen,Other,32,New,10-05-2025,Home Appliances,10,1542,15420,Debit Card,App,West,Saturday,5,2,2025,1333,15423,2096,0.14
1cfe3fa4,Samuel Buchanan,Other,58,Regular,30-12-2024,Beauty,7,2840,19880,Wallet,In-Store,South,Monday,12,4,2024,2201,19880,4470,0.22
e59c996f,Brent Christian,Other,58,New,11-07-2023,Books,9,1563,14067,Credit Card,App,South,Tuesday,7,3,2023,1321,14071,2181,0.15
61b6e5d8,Melinda Johnson,Male,65,Premium,16-02-2024,Sports,10,4706,47060,Wallet,Online,East,Friday,2,1,2024,4006,47059,7000,0.15
416073d7,Andrea Martin,Male,21,Regular,12-12-2023,Clothing,1,2033,2033,Cash,In-Store,South,Tuesday,12,4,2023,1600,2033,433,0.21
dd185818,Margaret Gardner,Female,55,Premium,25-12-2024,Home Appliances,6,4079,24474,Credit Card,App,North,Wednesday,12,4,2024,2468,24476,9668,0.4
125586de,Robert Smith,Female,45,New,29-05-2023,Sports,5,2688,13440,Wallet,Online,South,Monday,5,2,2023,1770,13441,4590,0.34
0a02b304,Michelle Barnes,Male,52,New,30-01-2024,Books,9,913,8217,Credit Card,App,South,Tuesday,1,1,2024,806,8214,962,0.12
d090e976,Kayla Wilson,Female,29,New,07-08-2024,Beauty,2,783,1566,Wallet,In-Store,North,Wednesday,8,3,2024,617,1567,334,0.21
aa100844,Meghan Nielsen,Other,38,Regular,28-12-2024,Clothing,7,1226,8582,Debit Card,Online,East,Saturday,12,4,2024,1098,8582,899,0.1
0e075482,Sonya Jones,Female,53,Premium,20-03-2024,Books,9,219,1971,Wallet,Online,East,Wednesday,3,1,2024,196,1971,206,0.1
bf69dfde,Jeffrey Mcintyre,Male,20,New,18-08-2023,Clothing,5,2654,13270,Credit Card,Online,North,Friday,8,3,2023,2071,13269,2916,0.22
d54c11ed,Daniel Atkins,Female,61,New,16-02-2025,Books,10,1583,15830,UPI,App,West,Sunday,2,1,2025,1313,15830,2703,0.17
f443f76b,Steven Ramirez,Other,38,Regular,24-09-2023,Electronics,9,4396,39564,UPI,In-Store,South,Sunday,9,3,2023,3507,39566,8003,0.2
66565ceb,Olivia Morrison,Other,35,New,27-10-2024,Electronics,4,2740,10960,Cash,App,West,Sunday,10,4,2024,1919,10961,3284,0.3
431d5803,Regina Carson,Other,43,Regular,08-08-2024,Clothing,7,3288,23016,Credit Card,App,West,Thursday,8,3,2024,2371,23018,6422,0.28
b0a0f90f,Taylor King,Male,37,New,11-07-2023,Groceries,1,1821,1821,Credit Card,Online,East,Tuesday,7,3,2023,1510,1821,311,0.17
3bb996e3,Daniel Torres,Female,48,Regular,25-03-2024,Groceries,8,1457,11656,Wallet,Online,East,Monday,3,1,2024,904,11656,4426,0.38
e1a1558a,Arthur Sandoval,Female,53,Premium,25-12-2023,Clothing,7,687,4809,Credit Card,Online,West,Monday,12,4,2023,420,4809,1868,0.39
86c64b07,John Hood,Female,49,Regular,26-09-2023,Home Appliances,2,3270,6540,UPI,App,North,Tuesday,9,3,2023,2585,6540,1369,0.21
b542e06e,James Stewart,Male,37,Premium,30-06-2023,Clothing,9,877,7893,Debit Card,Online,South,Friday,6,2,2023,785,7893,829,0.11
e066b6fd,Joann Harvey,Female,57,Premium,11-05-2024,Beauty,1,624,624,Credit Card,In-Store,East,Saturday,5,2,2024,507,624,117,0.19
e15f471f,Charles Hernandez,Male,28,Premium,23-02-2024,Home Appliances,8,3397,27176,Credit Card,App,West,Friday,2,1,2024,2878,27178,4155,0.15
85e832b6,Dennis Johnson,Female,51,New,27-05-2023,Electronics,2,2725,5450,Wallet,App,North,Saturday,5,2,2023,1942,5449,1565,0.29
62282021,Dr. James Lawrence,Male,42,Premium,14-08-2024,Sports,6,4291,25746,UPI,App,South,Wednesday,8,3,2024,3518,25744,4635,0.18
f806700a,Richard Martin,Female,20,New,26-07-2023,Home Appliances,9,4180,37620,Cash,App,East,Wednesday,7,3,2023,2941,37619,11147,0.3
dc1a1c95,David Johnson,Male,33,Regular,04-04-2024,Clothing,10,4168,41680,UPI,App,South,Thursday,4,2,2024,3489,41678,6784,0.16
006aa436,Richard Johnson,Other,55,New,29-12-2024,Books,7,2855,19985,Cash,Online,South,Sunday,12,4,2024,1751,19985,7727,0.39
4742bb8e,Teresa Drake,Male,30,Regular,28-04-2024,Home Appliances,3,3857,11571,Debit Card,In-Store,West,Sunday,4,2,2024,2359,11572,4496,0.39
0cc57f3d,William Ballard,Other,53,New,06-01-2025,Clothing,9,4743,42687,Credit Card,App,West,Monday,1,1,2025,3471,42684,11443,0.27
aa3aef91,Erin Russo,Other,22,Regular,22-01-2024,Clothing,8,3596,28768,UPI,App,West,Monday,1,1,2024,2358,28768,9903,0.34
c9c24884,Elizabeth Mills,Other,35,Premium,23-04-2024,Electronics,10,4294,42940,UPI,Online,East,Tuesday,4,2,2024,3202,42943,10918,0.25
98ed599a,Valerie Cisneros,Other,49,New,19-01-2024,Sports,9,932,8388,Wallet,In-Store,West,Friday,1,1,2024,671,8389,2354,0.28
35478aaa,Amy Dunn,Male,51,New,08-07-2023,Clothing,4,4765,19060,Credit Card,Online,North,Saturday,7,3,2023,3788,19062,3911,0.21
b7bec681,Shelley Norris,Male,44,Premium,19-03-2024,Sports,3,4495,13485,Wallet,Online,East,Tuesday,3,1,2024,3612,13486,2651,0.2
9567cae3,Tiffany Thomas,Other,57,Premium,10-09-2024,Sports,10,3737,37370,Wallet,App,South,Tuesday,9,3,2024,2470,37367,12664,0.34
56ff7ad2,Donald Villa,Other,22,Premium,30-08-2023,Electronics,2,3884,7768,Wallet,App,South,Wednesday,8,3,2023,2698,7767,2370,0.31
b3ac2e04,Jaime Johnston,Other,29,Premium,22-08-2024,Books,3,3454,10362,UPI,App,West,Thursday,8,3,2024,2293,10361,3481,0.34
2219bffb,Jessica Hill,Female,49,Premium,17-01-2024,Beauty,8,4858,38864,Debit Card,In-Store,North,Wednesday,1,1,2024,3831,38868,8220,0.21
47020d30,Lindsey Smith,Other,39,Premium,28-01-2024,Sports,7,2150,15050,Credit Card,Online,North,Sunday,1,1,2024,1733,15053,2918,0.19
6686b75f,Marissa Powell,Male,26,New,21-12-2024,Books,1,2439,2439,Wallet,App,North,Saturday,12,4,2024,1553,2439,886,0.36
a9dd44be,Dr. Brandy Case,Male,37,Regular,14-08-2023,Books,2,3198,6396,Credit Card,Online,West,Monday,8,3,2023,2844,6395,707,0.11
69424155,Dylan Johnson,Female,36,Premium,22-07-2024,Clothing,9,608,5472,Cash,Online,West,Monday,7,3,2024,374,5469,2099,0.38
165934d4,Stephanie Vega,Female,21,Premium,19-12-2023,Books,6,359,2154,Cash,Online,East,Tuesday,12,4,2023,231,2155,772,0.36
dcf779b2,Andrew Flores,Other,30,Regular,29-10-2023,Clothing,6,327,1962,Credit Card,Online,East,Sunday,10,4,2023,286,1959,242,0.12
e3d9cf98,Shannon Taylor,Female,42,New,25-10-2024,Clothing,1,2008,2008,Wallet,App,North,Friday,10,4,2024,1785,2008,224,0.11
c8061ec0,Peter Harris,Female,35,New,11-03-2025,Sports,4,2875,11500,UPI,Online,North,Tuesday,3,1,2025,1981,11500,3577,0.31
20b20948,Randall Thomas,Male,43,Regular,08-06-2024,Home Appliances,6,4418,26508,Wallet,Online,West,Saturday,6,2,2024,3163,26509,7533,0.28
